USERNAME~~~DATASET_PROGRESS~~~MUSICS_LISTENED
anana~~~100~~~The Human League - Don't You Want Me (Official Music Video).mp3___Wham! - Wake Me Up Before You Go-Go (Official Video).mp3___Conan Gray - Heather.mp3___Taylor Swift - Blank Space.mp3___Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign.mp3___The Chainsmokers - Closer (Lyric) ft. Halsey.mp3___Miley Cyrus - Flowers (Official Video).mp3___Madonna - Into The Groove (Official Video).mp3___The White Stripes - Seven Nation Army (Official Music Video).mp3___Queen - Don't Stop Me Now (Official Video).mp3___Wiz Khalifa - See You Again ft. Charlie Puth [Official Video] Furious 7 Soundtrack.mp3___Abba - Mamma Mia (Official Music Video).mp3___Guns N' Roses - Sweet Child O' Mine (Official Music Video).mp3___Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video).mp3___ABBA - Take A Chance On Me (Official Lyric Video).mp3___Ed Sheeran - Perfect (Lyrics).mp3___Selena Gomez - Lose You To Love Me (Official Music Video).mp3___a-ha - Take On Me (Official Video) [Remastered in 4K].mp3___Lewis Capaldi - Wish You The Best (Official Video).mp3___Dua Lipa - Levitating Featuring DaBaby (Official Music Video).mp3___Alan Walker - Faded.mp3___Adele - Rolling in the Deep (Official Music Video).mp3___John Legend - All of Me (Official Video).mp3___Bon Jovi - It's My Life (Official Music Video).mp3___Selena Gomez - Rare (Official Music Video).mp3___Michael Jackson - Thriller (lyrics).mp3___In The End [Official HD Music Video] - Linkin Park.mp3___Harry Styles - As It Was (Official Video).mp3___David Guetta - This One's For You (Lyrics) ft. Zara Larsson.mp3___twenty one pilots - Stressed Out [OFFICIAL VIDEO].mp3___Katy Perry - Dark Horse ft. Juicy J.mp3___Rick Astley - Never Gonna Give You Up (Official Music Video).mp3___Whitney Houston - I Will Always Love You (Official 4K Video).mp3___Starship - Nothing's Gonna Stop Us Now (Official Music Video) [HD].mp3___Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song).mp3___AC_DC - Highway to Hell (Live At River Plate, December 2009).mp3___Mahmood - Soldi - Italy 🇮🇹 - Official Music Video - Eurovision 2019.mp3___Queen - Under Pressure (Official Video).mp3___Camila Cabello - Should've Said It (Audio).mp3___Stephen Sanchez - Until I Found You (Official Music Video).mp3___Evanescence - Bring Me To Life (Official Music Video).mp3___ABBA - Gimme! Gimme! Gimme! (A Man After Midnight).mp3___Clean Bandit - Rockabye (feat. Sean Paul & Anne-Marie) [Official Video].mp3___Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars.mp3___Numb (Official Music Video) [4K UPGRADE] – Linkin Park.mp3___One Direction - Story of My Life.mp3___Måneskin - Beggin’ (Official Video).mp3___Foreigner - I Want To Know What Love Is (Official Music Video).mp3___Tom Odell - Another Love (Lyrics).mp3___James Arthur - Say You Won't Let Go.mp3___Giulia Be - (não) era amor.mp3___Mizzy Miles - I'm Sorry feat. Ivandro & Piruka.mp3___Christina Perri - A Thousand Years [Official Music Video].mp3___Abba - Dancing Queen (Official Music Video Remastered).mp3___Tina Turner - What's Love Got To Do With It (Official Music Video).mp3___Maroon 5 - Middle Ground (Official Music Video).mp3___Rockwell - Somebody's Watching Me (Lyrics).mp3___OneRepublic - Counting Stars.mp3___Bruno Mars - The Lazy Song (Official Music Video).mp3___P!nk - Just Give Me A Reason ft. Nate Ruess.mp3___Michael Bublé - Home [Official Music Video].mp3___Beyoncé - Halo.mp3___Bruno Mars - Talking To The Moon (Official Lyric Video).mp3___DJ Snake - Let Me Love You ft. Justin Bieber.mp3___Passenger _ Let Her Go (Official Video).mp3___Whitney Houston - I Wanna Dance With Somebody (Lyrics).mp3___Os Quatro e Meia - A Terra Gira.mp3___Shawn Mendes - It'll Be Okay.mp3___Avicii - Hey Brother (Lyric).mp3___Loreen - Tattoo (Official Lyric Video).mp3___Duran Duran - Hungry like the Wolf (Official Music Video).mp3___Baby One More Time - Britney Spears (Lyrics).mp3___The Beatles - Don't Let Me Down.mp3___Keane - Somewhere Only We Know (Official Music Video).mp3___Britney Spears - Perfume (Official Video).mp3___Lewis Capaldi - Someone You Loved.mp3___Taylor Swift - Shake It Off.mp3___Maroon 5 - Sugar (Lyrics).mp3___Shawn Mendes, Camila Cabello - Señorita.mp3___Imagine Dragons - Believer (Official Music Video).mp3___Olivia Rodrigo – drivers license (Lyrics).mp3___Duncan Laurence - Arcade (Lyrics) ft. FLETCHER.mp3___Amar Pelos Dois.mp3___Käärijä - Cha Cha Cha _ Finland 🇫🇮 _ Official Music Video _ Eurovision 2023.mp3___Selena Gomez - Dance Again (Performance Video).mp3___Madonna - Material Girl (Lyrics).mp3___Its OK LIVE - Nightbirde.mp3___ZAYN & Sia - Dusk Till Dawn (Lyrics).mp3___Charlie Puth - We Don't Talk Anymore (feat. Selena Gomez) [Official Video].mp3___Robert Grace - Casper (OFFICIAL LYRIC VIDEO).mp3___Panic! At The Disco - High Hopes (Official Video).mp3___The Chainsmokers - Don't Let Me Down (Official Video) ft. Daya.mp3
ana~~~93~~~Shawn Mendes - It'll Be Okay.mp3___Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song).mp3___The Beatles - Don't Let Me Down.mp3___Maroon 5 - Sugar (Lyrics).mp3___In The End [Official HD Music Video] - Linkin Park.mp3___David Guetta - This One's For You (Lyrics) ft. Zara Larsson.mp3___Evanescence - Bring Me To Life (Official Music Video).mp3___Michael Bublé - Home [Official Music Video].mp3___Lewis Capaldi - Someone You Loved.mp3___Lewis Capaldi - Wish You The Best (Official Video).mp3___Its OK LIVE - Nightbirde.mp3___Maroon 5 - Middle Ground (Official Music Video).mp3___Bon Jovi - It's My Life (Official Music Video).mp3___Madonna - Into The Groove (Official Video).mp3___Michael Jackson - Thriller (lyrics).mp3___Robert Grace - Casper (OFFICIAL LYRIC VIDEO).mp3___Tom Odell - Another Love (Lyrics).mp3___Selena Gomez - Lose You To Love Me (Official Music Video).mp3___a-ha - Take On Me (Official Video) [Remastered in 4K].mp3___Abba - Dancing Queen (Official Music Video Remastered).mp3___Whitney Houston - I Will Always Love You (Official 4K Video).mp3___Beyoncé - Halo.mp3___P!nk - Just Give Me A Reason ft. Nate Ruess.mp3___Panic! At The Disco - High Hopes (Official Video).mp3___Christina Perri - A Thousand Years [Official Music Video].mp3___Stephen Sanchez - Until I Found You (Official Music Video).mp3___James Arthur - Say You Won't Let Go.mp3___The White Stripes - Seven Nation Army (Official Music Video).mp3___Rockwell - Somebody's Watching Me (Lyrics).mp3___Alan Walker - Faded.mp3___twenty one pilots - Stressed Out [OFFICIAL VIDEO].mp3___Amar Pelos Dois.mp3___Imagine Dragons - Believer (Official Music Video).mp3___Ed Sheeran - Perfect (Lyrics).mp3___Olivia Rodrigo – drivers license (Lyrics).mp3___Duran Duran - Hungry like the Wolf (Official Music Video).mp3___Adele - Rolling in the Deep (Official Music Video).mp3___Numb (Official Music Video) [4K UPGRADE] – Linkin Park.mp3___Britney Spears - Perfume (Official Video).mp3___Charlie Puth - We Don't Talk Anymore (feat. Selena Gomez) [Official Video].mp3___Dua Lipa - Levitating Featuring DaBaby (Official Music Video).mp3___Whitney Houston - I Wanna Dance With Somebody (Lyrics).mp3___Conan Gray - Heather.mp3___Loreen - Tattoo (Official Lyric Video).mp3___ABBA - Gimme! Gimme! Gimme! (A Man After Midnight).mp3___One Direction - Story of My Life.mp3___Wham! - Wake Me Up Before You Go-Go (Official Video).mp3___Queen - Under Pressure (Official Video).mp3___Numb (Official Music Video) [4K UPGRADE] – Linkin Park.mp3___Britney Spears - Perfume (Official Video).mp3___Charlie Puth - We Don't Talk Anymore (feat. Selena Gomez) [Official Video].mp3___Dua Lipa - Levitating Featuring DaBaby (Official Music Video).mp3___Whitney Houston - I Wanna Dance With Somebody (Lyrics).mp3___Conan Gray - Heather.mp3___Loreen - Tattoo (Official Lyric Video).mp3___ABBA - Gimme! Gimme! Gimme! (A Man After Midnight).mp3___One Direction - Story of My Life.mp3___Wham! - Wake Me Up Before You Go-Go (Official Video).mp3___Queen - Under Pressure (Official Video).mp3___AC_DC - Highway to Hell (Live At River Plate, December 2009).mp3___Foreigner - I Want To Know What Love Is (Official Music Video).mp3___Os Quatro e Meia - A Terra Gira.mp3___Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars.mp3___Os Quatro e Meia - A Terra Gira.mp3___Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars.mp3___Duncan Laurence - Arcade (Lyrics) ft. FLETCHER.mp3___The Human League - Don't You Want Me (Official Music Video).mp3___Passenger _ Let Her Go (Official Video).mp3___Starship - Nothing's Gonna Stop Us Now (Official Music Video) [HD].mp3___Tina Turner - What's Love Got To Do With It (Official Music Video).mp3___Rick Astley - Never Gonna Give You Up (Official Music Video).mp3___Mahmood - Soldi - Italy 🇮🇹 - Official Music Video - Eurovision 2019.mp3___Måneskin - Beggin’ (Official Video).mp3___Keane - Somewhere Only We Know (Official Music Video).mp3___Bruno Mars - The Lazy Song (Official Music Video).mp3___Shawn Mendes, Camila Cabello - Señorita.mp3___Taylor Swift - Shake It Off.mp3___Avicii - Hey Brother (Lyric).mp3___Katy Perry - Dark Horse ft. Juicy J.mp3___Bruno Mars - Talking To The Moon (Official Lyric Video).mp3___The Chainsmokers - Don't Let Me Down (Official Video) ft. Daya.mp3___Taylor Swift - Blank Space.mp3___Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign.mp3___Selena Gomez - Rare (Official Music Video).mp3
andre~~~42~~~AC_DC - Highway to Hell (Live At River Plate, December 2009).mp3___Duran Duran - Hungry like the Wolf (Official Music Video).mp3___Beyoncé - Halo.mp3___Its OK LIVE - Nightbirde.mp3___Queen - Under Pressure (Official Video).mp3___a-ha - Take On Me (Official Video) [Remastered in 4K].mp3___Rockwell - Somebody's Watching Me (Lyrics).mp3___Charlie Puth - We Don't Talk Anymore (feat. Selena Gomez) [Official Video].mp3___Madonna - Into The Groove (Official Video).mp3___Christina Perri - A Thousand Years [Official Music Video].mp3___Amar Pelos Dois.mp3___Bruno Mars - Talking To The Moon (Official Lyric Video).mp3___The Chainsmokers - Closer (Lyric) ft. Halsey.mp3___P!nk - Just Give Me A Reason ft. Nate Ruess.mp3___Panic! At The Disco - High Hopes (Official Video).mp3___Shawn Mendes, Camila Cabello - Señorita.mp3___Katy Perry - Dark Horse ft. Juicy J.mp3___Adele - Rolling in the Deep (Official Music Video).mp3___Käärijä - Cha Cha Cha _ Finland 🇫🇮 _ Official Music Video _ Eurovision 2023.mp3___David Guetta - This One's For You (Lyrics) ft. Zara Larsson.mp3___John Legend - All of Me (Official Video).mp3___Maroon 5 - Middle Ground (Official Music Video).mp3___Michael Bublé - Home [Official Music Video].mp3___Selena Gomez - Dance Again (Performance Video).mp3___Foreigner - I Want To Know What Love Is (Official Music Video).mp3___Mahmood - Soldi - Italy 🇮🇹 - Official Music Video - Eurovision 2019.mp3___OneRepublic - Counting Stars.mp3___Ed Sheeran - Perfect (Lyrics).mp3___Miley Cyrus - Flowers (Official Video).mp3___One Direction - Story of My Life.mp3___Whitney Houston - I Will Always Love You (Official 4K Video).mp3___Whitney Houston - I Wanna Dance With Somebody (Lyrics).mp3___Duncan Laurence - Arcade (Lyrics) ft. FLETCHER.mp3___Selena Gomez - Rare (Official Music Video).mp3___Guns N' Roses - Sweet Child O' Mine (Official Music Video).mp3___Abba - Dancing Queen (Official Music Video Remastered).mp3___Taylor Swift - Shake It Off.mp3___Os Quatro e Meia - A Terra Gira.mp3___Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign.mp3

